fid,element_type,generator:method,generator:output:electricity,name,Address,X,Y
"2390",node,wind_turbine,,,"Linia,gmina Linia,Wejherowo County,Pomeranian Voivodeship",17.9131009,54.4452829
"2391",node,wind_turbine,,,"Głusino,gmina Kartuzy,Kartuzy County,Pomeranian Voivodeship",18.0947664,54.4155582
"2392",node,wind_turbine,,,"Pobłocie,gmina Linia,Wejherowo County,Pomeranian Voivodeship",18.0533809,54.4743009
"2393",node,wind_turbine,,,"Pobłocie,gmina Linia,Wejherowo County,Pomeranian Voivodeship",18.0594005,54.479235
"2394",node,wind_turbine,,,"Pobłocie,gmina Linia,Wejherowo County,Pomeranian Voivodeship",18.0408172,54.4690728
"2395",node,,2 MW,,"Gnieżdżewo,gmina Puck,Puck County,Pomeranian Voivodeship",18.3608444,54.7465337
"2396",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3485684,54.7404452
"2397",node,,2 MW,,"Gnieżdżewo,gmina Puck,Puck County,Pomeranian Voivodeship",18.3585004,54.7435318
"2398",node,,2 MW,,"Gnieżdżewo,gmina Puck,Puck County,Pomeranian Voivodeship",18.3562961,54.73969
"2399",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3500315,54.743975
"2400",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3425336,54.7469634
"2401",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3547469,54.746316
"2402",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3435337,54.743785
"2403",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3506645,54.7490815
"2404",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3510874,54.7527317
"2405",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3541534,54.7563311
"2406",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3586117,54.7538684
"2407",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3630915,54.7514313
"2408",node,,2 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3571906,54.7498089
"2409",node,wind_turbine,0.8 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.361659,54.7611652
"2410",node,wind_turbine,0.8 MW,,"Łebcz,gmina Puck,Puck County,Pomeranian Voivodeship",18.3586849,54.7629709
"2411",node,,2 MW,,"Gnieżdżewo,gmina Puck,Puck County,Pomeranian Voivodeship",18.357129,54.7364973
"2412",node,,2 MW,,"Gnieżdżewo,gmina Puck,Puck County,Pomeranian Voivodeship",18.3628659,54.7345379
"2413",node,wind_turbine,0.8 MW,,"Połczyno,gmina Puck,Puck County,Pomeranian Voivodeship",18.3656385,54.7070116
"2414",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0289151,54.6919871
"2415",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0283191,54.6939514
"2416",node,,,,"Lisewo,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0284158,54.6958038
"2417",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0205553,54.6958876
"2418",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0240184,54.6966602
"2419",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0290923,54.6972932
"2420",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0192023,54.6978517
"2421",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0319278,54.6994794
"2422",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0209902,54.6997599
"2423",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0281593,54.7000964
"2424",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0255966,54.7010902
"2425",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0212479,54.701519
"2426",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.029378,54.7022222
"2427",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0198949,54.7031664
"2428",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0265191,54.7037293
"2429",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0333302,54.7043347
"2430",node,,,,"Tadzino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.029788,54.7044664
"2431",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0199593,54.7057258
"2432",node,,yes,,"N/A,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.8438064,54.6936745
"2433",node,wind_turbine,yes,,"N/A,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.844068,54.6955029
"2434",node,wind_turbine,yes,,"Zwartowo,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.8425078,54.6970987
"2435",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7745989,54.6789045
"2436",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7699759,54.6792031
"2437",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7648777,54.6796491
"2438",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7599101,54.6801587
"2439",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7747163,54.683419
"2440",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7489568,54.684699
"2441",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7793427,54.6858629
"2442",node,wind_turbine,,,"Zwartowo,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.7863417,54.6859261
"2443",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7649492,54.692954
"2444",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7727238,54.6954496
"2445",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7776641,54.6959116
"2446",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7825856,54.696095
"2447",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7685717,54.6971972
"2448",node,wind_turbine,,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7690199,54.7000249
"2449",node,wind_turbine,,,"Gościęcino,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.809006,54.6692936
"2450",node,wind_turbine,,,"Gościęcino,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.8062298,54.6695487
"2451",node,wind_turbine,,,"Gościęcino,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.8112472,54.6701417
"2452",node,wind_turbine,,,"Gościęcino,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.8078774,54.6705928
"2453",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0107572,54.6943962
"2454",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0065622,54.6960753
"2455",node,,,,"Gniewino,gmina Gniewino,Wejherowo County,Pomeranian Voivodeship",18.0141977,54.6962595
"2456",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6244291,54.6513066
"2457",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6270544,54.6539515
"2458",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.62245,54.6555517
"2459",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6276314,54.6569128
"2460",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6229899,54.6583838
"2461",node,,,,"Białogarda,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6495557,54.6651558
"2462",node,,,,"Białogarda,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.655844,54.6656589
"2463",node,,,,"Białogarda,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6525552,54.6683468
"2464",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6493467,54.6714343
"2465",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6555757,54.6715118
"2466",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6616992,54.671777
"2467",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6520621,54.6744725
"2468",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6461168,54.6745083
"2469",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6339149,54.6745783
"2470",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6578579,54.6746287
"2471",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6277671,54.6750978
"2472",node,,,,"Skarszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6399855,54.6751619
"2473",node,,,,"Wicko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6246662,54.6782175
"2474",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6614423,54.6932532
"2475",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6601381,54.6967319
"2476",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6542535,54.6978326
"2477",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6482815,54.6989123
"2478",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6647259,54.6991768
"2479",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6588186,54.7002738
"2480",node,,,,"Wrześcienko,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.6528782,54.7013466
"2481",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7306971,54.6904243
"2482",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7364883,54.6878546
"2483",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7412602,54.6843481
"2484",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7350673,54.6826894
"2485",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7450451,54.6807294
"2486",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7281365,54.6795058
"2487",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7174622,54.6803551
"2488",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7383063,54.6787694
"2489",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7402756,54.6742849
"2490",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7478171,54.6764708
"2491",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7328085,54.6760343
"2492",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7227818,54.676569
"2493",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7242312,54.6724171
"2494",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7314819,54.6718214
"2495",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7200352,54.6683673
"2496",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7268509,54.6648825
"2497",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.720755,54.6627873
"2498",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7334209,54.6669948
"2499",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.733798,54.6624347
"2500",node,wind_turbine,3 MW,,"Strzeszewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7385274,54.6699199
"2501",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.742566,54.6660583
"2502",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7413371,54.6615501
"2503",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7353331,54.6581684
"2504",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7389041,54.654373
"2505",node,wind_turbine,3 MW,,"N/A,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7494394,54.6539226
"2506",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7510093,54.6583517
"2507",node,wind_turbine,3 MW,,"Kopaniewo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7441638,54.6572917
"2508",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7511403,54.6629124
"2509",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7499666,54.6674645
"2510",node,wind_turbine,3 MW,,"Wojciechowo,gmina Wicko,Lębork County,Pomeranian Voivodeship",17.7483067,54.6708163
"2511",node,wind_turbine,2 MW,,"Świchowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8549504,54.6638914
"2512",node,wind_turbine,2 MW,,"Wysokie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8856671,54.6423286
"2513",node,wind_turbine,2 MW,,"Wysokie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8818691,54.644545
"2514",node,wind_turbine,2 MW,,"Brzeźno Lęborskie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8648424,54.6226055
"2515",node,wind_turbine,2 MW,,"Brzeźno Lęborskie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8614735,54.6256738
"2516",node,wind_turbine,2 MW,,"Pużyce,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8481483,54.635896
"2517",node,wind_turbine,2 MW,,"Pużyce,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.840605,54.6345055
"2518",node,wind_turbine,2 MW,,"Brzeźno Lęborskie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8569031,54.6384294
"2519",node,wind_turbine,2 MW,,"Wysokie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8721595,54.6381438
"2520",node,wind_turbine,2 MW,,"Wysokie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8779316,54.6403046
"2521",node,wind_turbine,2 MW,,"Witków,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8740477,54.6432847
"2522",node,wind_turbine,2 MW,,"Witków,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8705716,54.6419933
"2523",node,wind_turbine,2 MW,,"Świchowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8554654,54.6529066
"2524",node,wind_turbine,2 MW,,"Świchowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8615808,54.6593302
"2525",node,wind_turbine,2 MW,,"Świchowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8557443,54.6588896
"2526",node,wind_turbine,,,"Starbienino,gmina Choczewo,Wejherowo County,Pomeranian Voivodeship",17.9395157,54.7498233
"2527",node,wind_turbine,2 MW,,"Chrzanowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.9093666,54.6624681
"2528",node,wind_turbine,2 MW,,"Witków,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.9152164,54.6598639
"2529",node,wind_turbine,2 MW,,"Chrzanowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.9095696,54.6591404
"2530",node,wind_turbine,2 MW,,"Chrzanowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.9047092,54.6556362
"2531",node,wind_turbine,2 MW,,"Chrzanowo,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.911169,54.6560859
"2532",node,wind_turbine,2 MW,,"Witków,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.9162439,54.6566699
"2533",node,wind_turbine,,,"Tawęcino,gmina Nowa Wieś Lęborska,Lębork County,Pomeranian Voivodeship",17.8113725,54.6690596
"2534",node,wind_turbine,2 MW,,"Brzeźno Lęborskie,gmina Łęczyce,Wejherowo County,Pomeranian Voivodeship",17.8587642,54.6158244
"2535",node,wind_turbine,2 MW,,"Zopowy,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7735624,50.1495203
"2536",node,wind_turbine,2 MW,,"Krzyżowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7903749,50.154279
"2537",node,wind_turbine,2 MW,,"Zubrzyce,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7848461,50.1551664
"2538",node,wind_turbine,2 MW,,"N/A,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.8116113,50.1557665
"2539",node,wind_turbine,2 MW,,"Zopowy,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7766328,50.1563882
"2540",node,wind_turbine,2 MW,,"N/A,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.8174499,50.1565531
"2541",node,wind_turbine,2 MW,,"Zopowy,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7688927,50.1567046
"2542",node,wind_turbine,2 MW,,"Krzyżowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7817722,50.1582971
"2543",node,wind_turbine,2 MW,,"Krzyżowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7980285,50.1580884
"2544",node,wind_turbine,2 MW,,"Krzyżowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7896347,50.1600855
"2545",node,wind_turbine,2 MW,,"Krzyżowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.8092139,50.1613426
"2546",node,wind_turbine,2 MW,,"Nowe Gołuszowice,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7691149,50.1705201
"2547",node,wind_turbine,2 MW,,"Zopowy-Osiedle,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7649009,50.163537
"2548",node,wind_turbine,2 MW,,"Zopowy-Osiedle,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7702286,50.1665571
"2549",node,wind_turbine,2 MW,,"Zopowy,gmina Głubczyce,Głubczyce County,Opole Voivodeship",17.7759802,50.1608981
"2550",node,wind_turbine,,,"Dobra,gmina Strzeleczki,Krapkowice County,Opole Voivodeship",17.9130604,50.4786909
"2551",node,wind_turbine,,,"Gaj Oławski,gmina Oława,Oława County,Lower Silesian Voivodeship",17.240748,50.9198795
"2552",node,wind_turbine,,,"Gaj Oławski,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2374527,50.917278
"2553",node,wind_turbine,,,"Gaj Oławski,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2390811,50.9185762
"2554",node,wind_turbine,,,"Godzinowice,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2479425,50.9176793
"2555",node,wind_turbine,,,"Gaj Oławski,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2440564,50.9180314
"2556",node,wind_turbine,,,"Godzinowice,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2438992,50.9109672
"2557",node,wind_turbine,,,"Wilków,gmina Wilków,Namysłów County,Opole Voivodeship",17.6809931,51.1081194
"2558",node,wind_turbine,,,"Krzyków,gmina Wilków,Namysłów County,Opole Voivodeship",17.6851452,51.112895
"2559",node,wind_turbine,,,"Krzyków,gmina Wilków,Namysłów County,Opole Voivodeship",17.6868463,51.100568
"2560",node,wind_turbine,,,"Krzyków,gmina Wilków,Namysłów County,Opole Voivodeship",17.6788207,51.1041577
"2561",node,wind_turbine,,,"Krzyków,gmina Wilków,Namysłów County,Opole Voivodeship",17.6849855,51.1167292
"2562",node,wind_turbine,,,"Godzinowice,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2428328,50.9159574
"2563",node,wind_turbine,,,"Gaj Oławski,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2354943,50.9145674
"2564",node,wind_turbine,,,"Godzinowice,gmina Oława,Oława County,Lower Silesian Voivodeship",17.247591,50.9152201
"2565",node,wind_turbine,,,"Godzinowice,gmina Oława,Oława County,Lower Silesian Voivodeship",17.2513837,50.9166338
"2566",node,wind_turbine,3 MW,,"N/A,gmina Wilków,Namysłów County,Opole Voivodeship",17.6450838,51.1333057
"2567",node,wind_turbine,3 MW,,"N/A,gmina Wilków,Namysłów County,Opole Voivodeship",17.6594218,51.1359409
"2568",node,wind_turbine,3 MW,,"N/A,gmina Wilków,Namysłów County,Opole Voivodeship",17.6518496,51.1361079
"2569",node,wind_turbine,3 MW,,"Pągów,gmina Wilków,Namysłów County,Opole Voivodeship",17.6226965,51.1369787
"2570",node,wind_turbine,3 MW,,"N/A,gmina Wilków,Namysłów County,Opole Voivodeship",17.6427941,51.1375331
